"","site_code","op_code","date","day","month","year","bruv","subclass","family.x","genus.x","species.x","sp_code","common","max_n","MPA","site_full","geog","type"
"451","STBE","STBE_08Nov19_bruv5",2019-11-08,8,11,2019,"5","Actinopterygii","Sciaenidae","Menticirrhus","undulatus","MEUN","California corbina",1,0,"Strands",10,"Reference"
"452","STBE","STBE_08Nov19_bruv5",2019-11-08,8,11,2019,"5","Actinopterygii","Serranidae","Paralabrax","clathratus","PACL","Kelp bass",1,0,"Strands",10,"Reference"
"453","STBE","STBE_08Nov19_bruv5",2019-11-08,8,11,2019,"5","Actinopterygii","Serranidae","Paralabrax","nebulifer","PANE","Barred sand bass",1,0,"Strands",10,"Reference"
"454","STBE","STBE_08Nov19_bruv5",2019-11-08,8,11,2019,"5","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",2,0,"Strands",10,"Reference"
"455","SCRI","SCRI_29Aug19_bruv1",2019-08-29,29,8,2019,"1",NA,"","","",NA,NA,1,1,"Scripps",11,"MPA"
"456","SCRI","SCRI_29Aug19_bruv1",2019-08-29,29,8,2019,"1","Actinopterygii","Atherinopsidae","Atherinops","affinis","ATAF","Topsmelt",99,1,"Scripps",11,"MPA"
"457","SCRI","SCRI_29Aug19_bruv1",2019-08-29,29,8,2019,"1","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",1,1,"Scripps",11,"MPA"
"458","SCRI","SCRI_29Aug19_bruv1",2019-08-29,29,8,2019,"1","Invertebrate","Palinuridae","Panulirus","interruptus","PAIN","California spiny lobster ",1,1,"Scripps",11,"MPA"
"459","SCRI","SCRI_29Aug19_bruv1",2019-08-29,29,8,2019,"1","Elasmobranchii","Rhinobatidae","Rhinobatos","productus","RHPR","Shovelnose guitarfish",1,1,"Scripps",11,"MPA"
"460","SCRI","SCRI_29Aug19_bruv1",2019-08-29,29,8,2019,"1","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",3,1,"Scripps",11,"MPA"
"461","SCRI","SCRI_29Aug19_bruv1",2019-08-29,29,8,2019,"1","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",3,1,"Scripps",11,"MPA"
"462","SCRI","SCRI_29Aug19_bruv3",2019-08-29,29,8,2019,"3",NA,"","","",NA,NA,1,1,"Scripps",11,"MPA"
"463","SCRI","SCRI_29Aug19_bruv3",2019-08-29,29,8,2019,"3","Actinopterygii","Atherinopsidae","","","ATHE","Unknown Silverside",1,1,"Scripps",11,"MPA"
"464","SCRI","SCRI_29Aug19_bruv3",2019-08-29,29,8,2019,"3","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",1,1,"Scripps",11,"MPA"
"465","SCRI","SCRI_29Aug19_bruv3",2019-08-29,29,8,2019,"3",NA,"Paralichthyidae","","",NA,NA,1,1,"Scripps",11,"MPA"
"466","SCRI","SCRI_29Aug19_bruv3",2019-08-29,29,8,2019,"3","Elasmobranchii","Rhinobatidae","Rhinobatos","productus","RHPR","Shovelnose guitarfish",1,1,"Scripps",11,"MPA"
"467","SCRI","SCRI_29Aug19_bruv3",2019-08-29,29,8,2019,"3",NA,"Sciaenidae","","",NA,NA,1,1,"Scripps",11,"MPA"
"468","SCRI","SCRI_29Aug19_bruv3",2019-08-29,29,8,2019,"3","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",2,1,"Scripps",11,"MPA"
"469","SCRI","SCRI_29Aug19_bruv3",2019-08-29,29,8,2019,"3","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",3,1,"Scripps",11,"MPA"
"470","SCRI","SCRI_29Aug19_bruv6",2019-08-29,29,8,2019,"6","Actinopterygii","Atherinopsidae","","","ATHE","Unknown Silverside",34,1,"Scripps",11,"MPA"
"471","SCRI","SCRI_29Aug19_bruv6",2019-08-29,29,8,2019,"6","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",1,1,"Scripps",11,"MPA"
"472","SCRI","SCRI_29Aug19_bruv6",2019-08-29,29,8,2019,"6","Elasmobranchii","Rhinobatidae","Rhinobatos","productus","RHPR","Shovelnose guitarfish",1,1,"Scripps",11,"MPA"
"473","SCRI","SCRI_29Aug19_bruv6",2019-08-29,29,8,2019,"6","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,1,"Scripps",11,"MPA"
"474","SCRI","SCRI_29Aug19_bruv6",2019-08-29,29,8,2019,"6","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",3,1,"Scripps",11,"MPA"
"475","SCRI","SCRI_25Sep19_bruv1",2019-09-25,25,9,2019,"1","Actinopterygii","Atherinopsidae","","","ATHE","Unknown Silverside",33,1,"Scripps",11,"MPA"
"476","SCRI","SCRI_25Sep19_bruv1",2019-09-25,25,9,2019,"1","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",4,1,"Scripps",11,"MPA"
"477","SCRI","SCRI_25Sep19_bruv1",2019-09-25,25,9,2019,"1","Elasmobranchii","Platyrhinidae","Platyrhinoidis","triserata","PLTR","Thornback guitarfish",1,1,"Scripps",11,"MPA"
"478","SCRI","SCRI_25Sep19_bruv1",2019-09-25,25,9,2019,"1","Elasmobranchii","Rhinobatidae","Rhinobatos","productus","RHPR","Shovelnose guitarfish",1,1,"Scripps",11,"MPA"
"479","SCRI","SCRI_25Sep19_bruv1",2019-09-25,25,9,2019,"1","Actinopterygii","Sciaenidae","Menticirrhus","undulatus","MEUN","California corbina",1,1,"Scripps",11,"MPA"
"480","SCRI","SCRI_25Sep19_bruv1",2019-09-25,25,9,2019,"1","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",1,1,"Scripps",11,"MPA"
"481","SCRI","SCRI_25Sep19_bruv1",2019-09-25,25,9,2019,"1","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,1,"Scripps",11,"MPA"
"482","SCRI","SCRI_25Sep19_bruv1",2019-09-25,25,9,2019,"1","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",2,1,"Scripps",11,"MPA"
"483","SCRI","SCRI_25Sep19_bruv3",2019-09-25,25,9,2019,"3",NA,"","","",NA,NA,7,1,"Scripps",11,"MPA"
"484","SCRI","SCRI_25Sep19_bruv3",2019-09-25,25,9,2019,"3","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",3,1,"Scripps",11,"MPA"
"485","SCRI","SCRI_25Sep19_bruv3",2019-09-25,25,9,2019,"3","Elasmobranchii","Platyrhinidae","Platyrhinoidis","triserata","PLTR","Thornback guitarfish",1,1,"Scripps",11,"MPA"
"486","SCRI","SCRI_25Sep19_bruv3",2019-09-25,25,9,2019,"3","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",1,1,"Scripps",11,"MPA"
"487","SCRI","SCRI_25Sep19_bruv3",2019-09-25,25,9,2019,"3","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,1,"Scripps",11,"MPA"
"488","SCRI","SCRI_25Sep19_bruv3",2019-09-25,25,9,2019,"3","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",3,1,"Scripps",11,"MPA"
"489","SCRI","SCRI_25Sep19_bruv6",2019-09-25,25,9,2019,"6","Actinopterygii","Atherinopsidae","","","ATHE","Unknown Silverside",158,1,"Scripps",11,"MPA"
"490","SCRI","SCRI_25Sep19_bruv6",2019-09-25,25,9,2019,"6","Actinopterygii","Haemulidae","Anisotremus","davidsonii","ANDA","Sargo",1,1,"Scripps",11,"MPA"
"491","SCRI","SCRI_25Sep19_bruv6",2019-09-25,25,9,2019,"6","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",2,1,"Scripps",11,"MPA"
"492","SCRI","SCRI_25Sep19_bruv6",2019-09-25,25,9,2019,"6","Elasmobranchii","Platyrhinidae","Platyrhinoidis","triserata","PLTR","Thornback guitarfish",1,1,"Scripps",11,"MPA"
"493","SCRI","SCRI_25Sep19_bruv6",2019-09-25,25,9,2019,"6","Actinopterygii","Sciaenidae","Menticirrhus","undulatus","MEUN","California corbina",1,1,"Scripps",11,"MPA"
"494","SCRI","SCRI_25Sep19_bruv6",2019-09-25,25,9,2019,"6","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",6,1,"Scripps",11,"MPA"
"495","SCRI","SCRI_25Oct19_bruv1",2019-10-25,25,10,2019,"1","Actinopterygii","Atherinopsidae","","","ATHE","Unknown Silverside",15,1,"Scripps",11,"MPA"
"496","SCRI","SCRI_25Oct19_bruv1",2019-10-25,25,10,2019,"1","Elasmobranchii","Dasyatidae","Dasyatis","dipterura","DADI","Diamond stingray",1,1,"Scripps",11,"MPA"
"497","SCRI","SCRI_25Oct19_bruv1",2019-10-25,25,10,2019,"1","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",3,1,"Scripps",11,"MPA"
"498","SCRI","SCRI_25Oct19_bruv1",2019-10-25,25,10,2019,"1","Elasmobranchii","Rhinobatidae","Rhinobatos","productus","RHPR","Shovelnose guitarfish",1,1,"Scripps",11,"MPA"
"499","SCRI","SCRI_25Oct19_bruv1",2019-10-25,25,10,2019,"1",NA,"Sciaenidae","","",NA,NA,1,1,"Scripps",11,"MPA"
"500","SCRI","SCRI_25Oct19_bruv1",2019-10-25,25,10,2019,"1","Actinopterygii","Sciaenidae","Menticirrhus","undulatus","MEUN","California corbina",2,1,"Scripps",11,"MPA"
"501","SCRI","SCRI_25Oct19_bruv1",2019-10-25,25,10,2019,"1",NA,"Triakidae","Mustelus","sp",NA,NA,1,1,"Scripps",11,"MPA"
"502","SCRI","SCRI_25Oct19_bruv1",2019-10-25,25,10,2019,"1","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,1,"Scripps",11,"MPA"
"503","SCRI","SCRI_25Oct19_bruv1",2019-10-25,25,10,2019,"1","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",1,1,"Scripps",11,"MPA"
"504","SCRI","SCRI_25Oct19_bruv3",2019-10-25,25,10,2019,"3","Invertebrate","Blepharipodidae","Blepharipoda","occidentalis","BLOC","Spiny sand crab",1,1,"Scripps",11,"MPA"
"505","SCRI","SCRI_25Oct19_bruv3",2019-10-25,25,10,2019,"3",NA,"Cancridae","Cancer","sp",NA,NA,1,1,"Scripps",11,"MPA"
"506","SCRI","SCRI_25Oct19_bruv3",2019-10-25,25,10,2019,"3","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",2,1,"Scripps",11,"MPA"
"507","SCRI","SCRI_25Oct19_bruv3",2019-10-25,25,10,2019,"3","Invertebrate","Olividae","Callianax","biplicata","CABI","Purple olive shell",1,1,"Scripps",11,"MPA"
"508","SCRI","SCRI_25Oct19_bruv3",2019-10-25,25,10,2019,"3","Actinopterygii","Sciaenidae","Menticirrhus","undulatus","MEUN","California corbina",1,1,"Scripps",11,"MPA"
"509","SCRI","SCRI_25Oct19_bruv3",2019-10-25,25,10,2019,"3","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",1,1,"Scripps",11,"MPA"
"510","SCRI","SCRI_25Oct19_bruv6",2019-10-25,25,10,2019,"6",NA,"Cancridae","Cancer","sp",NA,NA,3,1,"Scripps",11,"MPA"
"511","SCRI","SCRI_25Oct19_bruv6",2019-10-25,25,10,2019,"6","Elasmobranchii","Dasyatidae","Dasyatis","dipterura","DADI","Diamond stingray",1,1,"Scripps",11,"MPA"
"512","SCRI","SCRI_25Oct19_bruv6",2019-10-25,25,10,2019,"6","Actinopterygii","Paralichthyidae","Citharichthys","stigmaeus","CIST","Speckled sanddab",1,1,"Scripps",11,"MPA"
"513","SAEL","SAEL_28Aug19_bruv1",2019-08-28,28,8,2019,"1",NA,"","","",NA,NA,1,0,"San Elijo",12,"Reference"
"514","SAEL","SAEL_28Aug19_bruv1",2019-08-28,28,8,2019,"1","Actinopterygii","Haemulidae","Anisotremus","davidsonii","ANDA","Sargo",1,0,"San Elijo",12,"Reference"
"515","SAEL","SAEL_28Aug19_bruv1",2019-08-28,28,8,2019,"1","Invertebrate","Palinuridae","Panulirus","interruptus","PAIN","California spiny lobster ",1,0,"San Elijo",12,"Reference"
"516","SAEL","SAEL_28Aug19_bruv1",2019-08-28,28,8,2019,"1","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",16,0,"San Elijo",12,"Reference"
"517","SAEL","SAEL_28Aug19_bruv1",2019-08-28,28,8,2019,"1","Elasmobranchii","Triakidae","Mustelus","californicus","MUCA","Grey smooth-hound",1,0,"San Elijo",12,"Reference"
"518","SAEL","SAEL_28Aug19_bruv1",2019-08-28,28,8,2019,"1","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,0,"San Elijo",12,"Reference"
"519","SAEL","SAEL_28Aug19_bruv1",2019-08-28,28,8,2019,"1","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",1,0,"San Elijo",12,"Reference"
"520","SAEL","SAEL_28Aug19_bruv3",2019-08-28,28,8,2019,"3","Invertebrate","Palinuridae","Panulirus","interruptus","PAIN","California spiny lobster ",3,0,"San Elijo",12,"Reference"
"521","SAEL","SAEL_28Aug19_bruv3",2019-08-28,28,8,2019,"3","Elasmobranchii","Rhinobatidae","Rhinobatos","productus","RHPR","Shovelnose guitarfish",1,0,"San Elijo",12,"Reference"
"522","SAEL","SAEL_28Aug19_bruv3",2019-08-28,28,8,2019,"3","Actinopterygii","Sciaenidae","Roncador","stearnsii","ROST","Spotfin croaker",1,0,"San Elijo",12,"Reference"
"523","SAEL","SAEL_28Aug19_bruv3",2019-08-28,28,8,2019,"3","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",1,0,"San Elijo",12,"Reference"
"524","SAEL","SAEL_28Aug19_bruv5",2019-08-28,28,8,2019,"5","Actinopterygii","Atherinopsidae","","","ATHE","Unknown Silverside",14,0,"San Elijo",12,"Reference"
"525","SAEL","SAEL_28Aug19_bruv5",2019-08-28,28,8,2019,"5","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",2,0,"San Elijo",12,"Reference"
"526","SAEL","SAEL_28Aug19_bruv5",2019-08-28,28,8,2019,"5","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,0,"San Elijo",12,"Reference"
"527","SAEL","SAEL_28Aug19_bruv5",2019-08-28,28,8,2019,"5","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",1,0,"San Elijo",12,"Reference"
"528","SAEL","SAEL_26Sep19_bruv1",2019-09-26,26,9,2019,"1",NA,"","","",NA,NA,2,0,"San Elijo",12,"Reference"
"529","SAEL","SAEL_26Sep19_bruv1",2019-09-26,26,9,2019,"1","Actinopterygii","Embiotocidae","Hyperprosopon","argenteum","HYAR","Walleye surfperch",4,0,"San Elijo",12,"Reference"
"530","SAEL","SAEL_26Sep19_bruv1",2019-09-26,26,9,2019,"1","Invertebrate","Palinuridae","Panulirus","interruptus","PAIN","California spiny lobster ",1,0,"San Elijo",12,"Reference"
"531","SAEL","SAEL_26Sep19_bruv1",2019-09-26,26,9,2019,"1","Elasmobranchii","Platyrhinidae","Platyrhinoidis","triserata","PLTR","Thornback guitarfish",1,0,"San Elijo",12,"Reference"
"532","SAEL","SAEL_26Sep19_bruv1",2019-09-26,26,9,2019,"1","Elasmobranchii","Rhinobatidae","Rhinobatos","productus","RHPR","Shovelnose guitarfish",1,0,"San Elijo",12,"Reference"
"533","SAEL","SAEL_26Sep19_bruv1",2019-09-26,26,9,2019,"1",NA,"Sciaenidae","","",NA,NA,2,0,"San Elijo",12,"Reference"
"534","SAEL","SAEL_26Sep19_bruv1",2019-09-26,26,9,2019,"1","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",26,0,"San Elijo",12,"Reference"
"535","SAEL","SAEL_26Sep19_bruv1",2019-09-26,26,9,2019,"1","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,0,"San Elijo",12,"Reference"
"536","SAEL","SAEL_26Sep19_bruv1",2019-09-26,26,9,2019,"1","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",1,0,"San Elijo",12,"Reference"
"537","SAEL","SAEL_26Sep19_bruv3",2019-09-26,26,9,2019,"3",NA,"","","",NA,NA,1,0,"San Elijo",12,"Reference"
"538","SAEL","SAEL_26Sep19_bruv3",2019-09-26,26,9,2019,"3","Actinopterygii","Atherinopsidae","","","ATHE","Unknown Silverside",8,0,"San Elijo",12,"Reference"
"539","SAEL","SAEL_26Sep19_bruv3",2019-09-26,26,9,2019,"3","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",1,0,"San Elijo",12,"Reference"
"540","SAEL","SAEL_26Sep19_bruv3",2019-09-26,26,9,2019,"3","Invertebrate","Palinuridae","Panulirus","interruptus","PAIN","California spiny lobster ",1,0,"San Elijo",12,"Reference"
"541","SAEL","SAEL_26Sep19_bruv3",2019-09-26,26,9,2019,"3","Elasmobranchii","Rhinobatidae","Rhinobatos","productus","RHPR","Shovelnose guitarfish",1,0,"San Elijo",12,"Reference"
"542","SAEL","SAEL_26Sep19_bruv3",2019-09-26,26,9,2019,"3","Actinopterygii","Sciaenidae","Roncador","stearnsii","ROST","Spotfin croaker",1,0,"San Elijo",12,"Reference"
"543","SAEL","SAEL_26Sep19_bruv3",2019-09-26,26,9,2019,"3","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",2,0,"San Elijo",12,"Reference"
"544","SAEL","SAEL_26Sep19_bruv6",2019-09-26,26,9,2019,"6","Actinopterygii","Labridae","Halichoeres","semicinctus","HASE","Rock wrasse",1,0,"San Elijo",12,"Reference"
"545","SAEL","SAEL_26Sep19_bruv6",2019-09-26,26,9,2019,"6","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",1,0,"San Elijo",12,"Reference"
"546","SAEL","SAEL_26Sep19_bruv6",2019-09-26,26,9,2019,"6","Invertebrate","Palinuridae","Panulirus","interruptus","PAIN","California spiny lobster ",1,0,"San Elijo",12,"Reference"
"547","SAEL","SAEL_26Sep19_bruv6",2019-09-26,26,9,2019,"6","Elasmobranchii","Platyrhinidae","Platyrhinoidis","triserata","PLTR","Thornback guitarfish",1,0,"San Elijo",12,"Reference"
"548","SAEL","SAEL_26Sep19_bruv6",2019-09-26,26,9,2019,"6",NA,"Sciaenidae","","",NA,NA,1,0,"San Elijo",12,"Reference"
"549","SAEL","SAEL_26Sep19_bruv6",2019-09-26,26,9,2019,"6","Actinopterygii","Sciaenidae","Menticirrhus","undulatus","MEUN","California corbina",2,0,"San Elijo",12,"Reference"
"550","SAEL","SAEL_26Sep19_bruv6",2019-09-26,26,9,2019,"6","Actinopterygii","Sciaenidae","Seriphus","politus","SEPO","Queenfish",60,0,"San Elijo",12,"Reference"
"551","SAEL","SAEL_26Sep19_bruv6",2019-09-26,26,9,2019,"6","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",73,0,"San Elijo",12,"Reference"
"552","SAEL","SAEL_26Sep19_bruv6",2019-09-26,26,9,2019,"6","Actinopterygii","Serranidae","Paralabrax","nebulifer","PANE","Barred sand bass",1,0,"San Elijo",12,"Reference"
"553","SAEL","SAEL_26Sep19_bruv6",2019-09-26,26,9,2019,"6","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,0,"San Elijo",12,"Reference"
"554","SAEL","SAEL_24Oct19_bruv1",2019-10-24,24,10,2019,"1","Actinopterygii","Atherinopsidae","","","ATHE","Unknown Silverside",46,0,"San Elijo",12,"Reference"
"555","SAEL","SAEL_24Oct19_bruv1",2019-10-24,24,10,2019,"1","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",2,0,"San Elijo",12,"Reference"
"556","SAEL","SAEL_24Oct19_bruv1",2019-10-24,24,10,2019,"1","Invertebrate","Palinuridae","Panulirus","interruptus","PAIN","California spiny lobster ",1,0,"San Elijo",12,"Reference"
"557","SAEL","SAEL_24Oct19_bruv1",2019-10-24,24,10,2019,"1","Elasmobranchii","Rhinobatidae","Rhinobatos","productus","RHPR","Shovelnose guitarfish",1,0,"San Elijo",12,"Reference"
"558","SAEL","SAEL_24Oct19_bruv1",2019-10-24,24,10,2019,"1","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,0,"San Elijo",12,"Reference"
"559","SAEL","SAEL_24Oct19_bruv1",2019-10-24,24,10,2019,"1","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",1,0,"San Elijo",12,"Reference"
"560","SAEL","SAEL_24Oct19_bruv3",2019-10-24,24,10,2019,"3","Actinopterygii","Atherinopsidae","","","ATHE","Unknown Silverside",103,0,"San Elijo",12,"Reference"
"561","SAEL","SAEL_24Oct19_bruv3",2019-10-24,24,10,2019,"3","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",1,0,"San Elijo",12,"Reference"
"562","SAEL","SAEL_24Oct19_bruv3",2019-10-24,24,10,2019,"3","Actinopterygii","Sciaenidae","Menticirrhus","undulatus","MEUN","California corbina",1,0,"San Elijo",12,"Reference"
"563","SAEL","SAEL_24Oct19_bruv6",2019-10-24,24,10,2019,"6","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",1,0,"San Elijo",12,"Reference"
"564","SAEL","SAEL_24Oct19_bruv6",2019-10-24,24,10,2019,"6","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,0,"San Elijo",12,"Reference"
